moon,ingress_jd,ingress_cal,egress_jd,egress_cal,duration_min,mid_jd,earth_moon_au,light_travel_min,ingress_prec_s,egress_prec_s
europa,2457389.704491437,A.D. 2016-01-02 04:54:28.06 TDB,2457389.821299157,A.D. 2016-01-02 07:42:40.25 TDB,168.2031,2457389.762895297,5.03474106,41.872665,0.0086,0.0086
europa,2457393.258197986,A.D. 2016-01-05 18:11:48.31 TDB,2457393.374864227,A.D. 2016-01-05 20:59:48.27 TDB,167.9994,2457393.316531106,4.98133682,41.428515,0.0086,0.0086
europa,2457396.811841168,A.D. 2016-01-09 07:29:03.08 TDB,2457396.928410363,A.D. 2016-01-09 10:16:54.66 TDB,167.8596,2457396.870125765,4.92922359,40.995103,0.0086,0.0086
europa,2457400.365310267,A.D. 2016-01-12 20:46:02.81 TDB,2457400.481745070,A.D. 2016-01-12 23:33:42.77 TDB,167.6661,2457400.423527669,4.87864067,40.574417,0.0086,0.0086
europa,2457403.918919169,A.D. 2016-01-16 10:03:14.62 TDB,2457404.035272143,A.D. 2016-01-16 12:50:47.51 TDB,167.5483,2457403.977095656,4.82981799,40.168371,0.0086,0.0086
europa,2457407.472529742,A.D. 2016-01-19 23:20:26.57 TDB,2457407.588751606,A.D. 2016-01-20 02:07:48.14 TDB,167.3595,2457407.530640674,4.78298288,39.778856,0.0086,0.0086
europa,2457411.026183741,A.D. 2016-01-23 12:37:42.28 TDB,2457411.142312083,A.D. 2016-01-23 15:24:55.76 TDB,167.2248,2457411.084247912,4.73833856,39.407560,0.0086,0.0086
europa,2457414.579583226,A.D. 2016-01-27 01:54:35.99 TDB,2457414.695577958,A.D. 2016-01-27 04:41:37.94 TDB,167.0324,2457414.637580592,4.69608842,39.056176,0.0086,0.0086
europa,2457418.133052884,A.D. 2016-01-30 15:11:35.77 TDB,2457418.248963630,A.D. 2016-01-30 17:58:30.46 TDB,166.9115,2457418.191008257,4.65642579,38.726312,0.0086,0.0086
europa,2457421.686489429,A.D. 2016-02-03 04:28:32.69 TDB,2457421.802284401,A.D. 2016-02-03 07:15:17.37 TDB,166.7448,2457421.744386915,4.61955818,38.419694,0.0086,0.0086
europa,2457425.240117481,A.D. 2016-02-06 17:45:46.15 TDB,2457425.355823373,A.D. 2016-02-06 20:32:23.14 TDB,166.6165,2457425.297970427,4.58568278,38.137961,0.0086,0.0086
europa,2457428.793531159,A.D. 2016-02-10 07:02:41.09 TDB,2457428.909114385,A.D. 2016-02-10 09:49:07.48 TDB,166.4398,2457428.851322772,4.55500049,37.882784,0.0086,0.0086
europa,2457432.346926404,A.D. 2016-02-13 20:19:34.44 TDB,2457432.462417972,A.D. 2016-02-13 23:05:52.91 TDB,166.3079,2457432.404672188,4.52767934,37.655561,0.0086,0.0086
europa,2457435.900227512,A.D. 2016-02-17 09:36:19.66 TDB,2457436.015615732,A.D. 2016-02-17 12:22:29.20 TDB,166.1590,2457435.957921622,4.50386501,37.457503,0.0086,0.0086
europa,2457439.453722361,A.D. 2016-02-20 22:53:21.61 TDB,2457439.569028088,A.D. 2016-02-21 01:39:24.03 TDB,166.0402,2457439.511375225,4.48366635,37.289516,0.0086,0.0086
europa,2457443.007180990,A.D. 2016-02-24 12:10:20.44 TDB,2457443.122379389,A.D. 2016-02-24 14:56:13.58 TDB,165.8857,2457443.064780190,4.46718666,37.152459,0.0086,0.0086
europa,2457446.560571920,A.D. 2016-02-28 01:27:13.41 TDB,2457446.675678611,A.D. 2016-02-28 04:12:58.63 TDB,165.7536,2457446.618125265,4.45450667,37.047002,0.0086,0.0086
europa,2457450.113827915,A.D. 2016-03-02 14:43:54.73 TDB,2457450.228833642,A.D. 2016-03-02 17:29:31.23 TDB,165.6082,2457450.171330779,4.44570226,36.973778,0.0086,0.0086
europa,2457453.667166494,A.D. 2016-03-06 04:00:43.19 TDB,2457453.782099042,A.D. 2016-03-06 06:46:13.36 TDB,165.5029,2457453.724632768,4.44082527,36.933218,0.0086,0.0086
europa,2457457.220595998,A.D. 2016-03-09 17:17:39.49 TDB,2457457.335434050,A.D. 2016-03-09 20:03:01.50 TDB,165.3668,2457457.278015024,4.43991703,36.925664,0.0086,0.0086
europa,2457460.774032975,A.D. 2016-03-13 06:34:36.45 TDB,2457460.888789193,A.D. 2016-03-13 09:19:51.39 TDB,165.2490,2457460.831411084,4.44297642,36.951108,0.0086,0.0086
europa,2457464.327323600,A.D. 2016-03-16 19:51:20.76 TDB,2457464.441980585,A.D. 2016-03-16 22:36:27.12 TDB,165.1061,2457464.384652092,4.44996725,37.009249,0.0086,0.0086
europa,2457467.880577927,A.D. 2016-03-20 09:08:01.93 TDB,2457467.995163690,A.D. 2016-03-20 11:53:02.14 TDB,165.0035,2457467.937870809,4.46081615,37.099477,0.0086,0.0086
europa,2457471.433917942,A.D. 2016-03-23 22:24:50.51 TDB,2457471.548423067,A.D. 2016-03-24 01:09:43.75 TDB,164.8874,2457471.491170505,4.47544607,37.221150,0.0086,0.0086
europa,2457474.987357382,A.D. 2016-03-27 11:41:47.68 TDB,2457475.101791452,A.D. 2016-03-27 14:26:34.78 TDB,164.7851,2457475.044574417,4.49376115,37.373472,0.0086,0.0086
europa,2457478.540758646,A.D. 2016-03-31 00:58:41.55 TDB,2457478.655102166,A.D. 2016-03-31 03:43:20.83 TDB,164.6547,2457478.597930406,4.51566165,37.555613,0.0086,0.0086
europa,2457482.094005756,A.D. 2016-04-03 14:15:22.10 TDB,2457482.208277027,A.D. 2016-04-03 16:59:55.14 TDB,164.5506,2457482.151141391,4.54102371,37.766543,0.0086,0.0086
europa,2457485.647308585,A.D. 2016-04-07 03:32:07.46 TDB,2457485.761504214,A.D. 2016-04-07 06:16:33.96 TDB,164.4417,2457485.704406399,4.56971881,38.005192,0.0086,0.0086
europa,2457489.200658874,A.D. 2016-04-10 16:48:56.93 TDB,2457489.314797743,A.D. 2016-04-10 19:33:18.52 TDB,164.3600,2457489.257728308,4.60158236,38.270193,0.0086,0.0086
europa,2457492.754177183,A.D. 2016-04-14 06:06:00.91 TDB,2457492.868233837,A.D. 2016-04-14 08:50:15.40 TDB,164.2416,2457492.811205510,4.63643214,38.560030,0.0086,0.0086
europa,2457496.307497538,A.D. 2016-04-17 19:22:47.79 TDB,2457496.421489608,A.D. 2016-04-17 22:06:56.70 TDB,164.1486,2457496.364493573,4.67406041,38.872975,0.0086,0.0086
europa,2457499.860847552,A.D. 2016-04-21 08:39:37.23 TDB,2457499.974757568,A.D. 2016-04-21 11:23:39.05 TDB,164.0304,2457499.917802560,4.71427578,39.207436,0.0086,0.0086
europa,2457503.414121188,A.D. 2016-04-24 21:56:20.07 TDB,2457503.527987604,A.D. 2016-04-25 00:40:18.13 TDB,163.9676,2457503.471054397,4.75687981,39.561763,0.0086,0.0086
europa,2457506.967661190,A.D. 2016-04-28 11:13:25.93 TDB,2457507.081450971,A.D. 2016-04-28 13:57:17.36 TDB,163.8573,2457507.024556080,4.80169168,39.934452,0.0086,0.0086
europa,2457510.521105288,A.D. 2016-05-02 00:30:23.50 TDB,2457510.634844759,A.D. 2016-05-02 03:14:10.59 TDB,163.7848,2457510.577975024,4.84851367,40.323859,0.0086,0.0086
europa,2457514.074568971,A.D. 2016-05-05 13:47:22.76 TDB,2457514.188221137,A.D. 2016-05-05 16:31:02.31 TDB,163.6591,2457514.131395054,4.89715396,40.728388,0.0086,0.0086
europa,2457517.627857792,A.D. 2016-05-09 03:04:06.91 TDB,2457517.741468798,A.D. 2016-05-09 05:47:42.90 TDB,163.5998,2457517.684663295,4.94739434,41.146224,0.0086,0.0086
europa,2457521.181364510,A.D. 2016-05-12 16:21:09.89 TDB,2457521.294904821,A.D. 2016-05-12 19:04:39.78 TDB,163.4980,2457521.238134665,4.99902153,41.575594,0.0086,0.0086
europa,2457524.734878762,A.D. 2016-05-16 05:38:13.53 TDB,2457524.848380396,A.D. 2016-05-16 08:21:40.07 TDB,163.4424,2457524.791629579,5.05181502,42.014664,0.0086,0.0086
europa,2457528.288508533,A.D. 2016-05-19 18:55:27.14 TDB,2457528.401925713,A.D. 2016-05-19 21:38:46.38 TDB,163.3207,2457528.345217123,5.10557977,42.461812,0.0086,0.0086
europa,2457531.841895362,A.D. 2016-05-23 08:12:19.76 TDB,2457531.955269517,A.D. 2016-05-23 10:55:35.29 TDB,163.2588,2457531.898582440,5.16011846,42.915397,0.0086,0.0086
europa,2457535.395420274,A.D. 2016-05-26 21:29:24.31 TDB,2457535.508720233,A.D. 2016-05-27 00:12:33.43 TDB,163.1519,2457535.452070253,5.21526162,43.374008,0.0086,0.0086
europa,2457538.948925241,A.D. 2016-05-30 10:46:27.14 TDB,2457539.062198827,A.D. 2016-05-30 13:29:33.98 TDB,163.1140,2457539.005562034,5.27083268,43.836179,0.0086,0.0086
europa,2457542.502692211,A.D. 2016-06-03 00:03:52.61 TDB,2457542.615884024,A.D. 2016-06-03 02:46:52.38 TDB,162.9962,2457542.559288118,5.32666563,44.300527,0.0086,0.0086
europa,2457546.056251497,A.D. 2016-06-06 13:21:00.13 TDB,2457546.169405079,A.D. 2016-06-06 16:03:56.60 TDB,162.9412,2457546.112828287,5.38256692,44.765444,0.0086,0.0086
europa,2457549.609866411,A.D. 2016-06-10 02:38:12.46 TDB,2457549.722933916,A.D. 2016-06-10 05:21:01.49 TDB,162.8172,2457549.666400164,5.43835477,45.229417,0.0086,0.0086
europa,2457553.163389753,A.D. 2016-06-13 15:55:16.87 TDB,2457553.276436283,A.D. 2016-06-13 18:38:04.09 TDB,162.7870,2457553.219913018,5.49385156,45.690970,0.0086,0.0086
europa,2457556.717182956,A.D. 2016-06-17 05:12:44.61 TDB,2457556.830150418,A.D. 2016-06-17 07:55:25.00 TDB,162.6731,2457556.773666687,5.54891035,46.148880,0.0086,0.0086
europa,2457560.270941966,A.D. 2016-06-20 18:30:09.39 TDB,2457560.383878563,A.D. 2016-06-20 21:12:47.11 TDB,162.6287,2457560.327410264,5.60338466,46.601929,0.0086,0.0086
europa,2457563.824702825,A.D. 2016-06-24 07:47:34.32 TDB,2457563.937546060,A.D. 2016-06-24 10:30:03.98 TDB,162.4943,2457563.881124443,5.65714489,47.049039,0.0086,0.0086
europa,2457567.378331818,A.D. 2016-06-27 21:04:47.87 TDB,2457567.491146683,A.D. 2016-06-27 23:47:15.07 TDB,162.4534,2457567.434739250,5.71006027,47.489123,0.0086,0.0086
europa,2457570.932108304,A.D. 2016-07-01 10:22:14.16 TDB,2457571.044846287,A.D. 2016-07-01 13:04:34.72 TDB,162.3427,2457570.988477295,5.76200506,47.921135,0.0086,0.0086
europa,2457574.485985439,A.D. 2016-07-04 23:39:49.14 TDB,2457574.598696012,A.D. 2016-07-05 02:22:07.34 TDB,162.3032,2457574.542340726,5.81283939,48.343911,0.0086,0.0086
europa,2457578.039923760,A.D. 2016-07-08 12:57:29.41 TDB,2457578.152542311,A.D. 2016-07-08 15:39:39.66 TDB,162.1707,2457578.096233035,5.86242582,48.756309,0.0086,0.0086
europa,2457581.593728723,A.D. 2016-07-12 02:14:58.16 TDB,2457581.706308415,A.D. 2016-07-12 04:57:05.05 TDB,162.1148,2457581.650018569,5.91063645,49.157264,0.0086,0.0086
europa,2457585.147540213,A.D. 2016-07-15 15:32:27.47 TDB,2457585.260035064,A.D. 2016-07-15 18:14:27.03 TDB,161.9926,2457585.203787638,5.95736586,49.545901,0.0086,0.0086
europa,2457588.701456855,A.D. 2016-07-19 04:50:05.87 TDB,2457588.813927376,A.D. 2016-07-19 07:32:03.33 TDB,161.9576,2457588.757692115,6.00252059,49.921442,0.0086,0.0086
europa,2457592.255511720,A.D. 2016-07-22 18:07:56.21 TDB,2457592.367891070,A.D. 2016-07-22 20:49:45.79 TDB,161.8263,2457592.311701395,6.04601660,50.283187,0.0086,0.0086
europa,2457595.809543536,A.D. 2016-07-26 07:25:44.56 TDB,2457595.921880632,A.D. 2016-07-26 10:07:30.49 TDB,161.7654,2457595.865712084,6.08776757,50.630419,0.0086,0.0086
europa,2457599.363452198,A.D. 2016-07-29 20:43:22.27 TDB,2457599.475690584,A.D. 2016-07-29 23:24:59.67 TDB,161.6233,2457599.419571391,6.12767897,50.962352,0.0086,0.0086
europa,2457602.917433592,A.D. 2016-08-02 10:01:06.26 TDB,2457603.029641020,A.D. 2016-08-02 12:42:40.98 TDB,161.5787,2457602.973537306,6.16565297,51.278172,0.0086,0.0086
europa,2457606.471488442,A.D. 2016-08-05 23:18:56.60 TDB,2457606.583607150,A.D. 2016-08-06 02:00:23.66 TDB,161.4509,2457606.527547796,6.20159438,51.577088,0.0086,0.0086
europa,2457610.025732671,A.D. 2016-08-09 12:37:03.30 TDB,2457610.137806829,A.D. 2016-08-09 15:18:26.51 TDB,161.3868,2457610.081769750,6.23542474,51.858446,0.0086,0.0086
europa,2457613.579786543,A.D. 2016-08-13 01:54:53.56 TDB,2457613.691755137,A.D. 2016-08-13 04:36:07.64 TDB,161.2348,2457613.635770840,6.26707318,52.121658,0.0086,0.0086
europa,2457617.133897997,A.D. 2016-08-16 15:12:48.79 TDB,2457617.245817225,A.D. 2016-08-16 17:53:58.61 TDB,161.1637,2457617.189857611,6.29648581,52.366276,0.0086,0.0086
europa,2457620.687926407,A.D. 2016-08-20 04:30:36.84 TDB,2457620.799756654,A.D. 2016-08-20 07:11:38.97 TDB,161.0356,2457620.743841531,6.32361282,52.591884,0.0086,0.0086
europa,2457624.242266920,A.D. 2016-08-23 17:48:51.86 TDB,2457624.354047786,A.D. 2016-08-23 20:29:49.73 TDB,160.9644,2457624.298157353,6.34840980,52.798114,0.0086,0.0086
europa,2457627.796477142,A.D. 2016-08-27 07:06:55.63 TDB,2457627.908153755,A.D. 2016-08-27 09:47:44.48 TDB,160.8143,2457627.852315448,6.37081479,52.984451,0.0086,0.0086
europa,2457631.350768246,A.D. 2016-08-30 20:25:06.38 TDB,2457631.462377230,A.D. 2016-08-30 23:05:49.39 TDB,160.7169,2457631.406572738,6.39076424,53.150365,0.0086,0.0086
europa,2457634.904820848,A.D. 2016-09-03 09:42:56.52 TDB,2457635.016330099,A.D. 2016-09-03 12:23:30.92 TDB,160.5733,2457634.960575473,6.40819747,53.295353,0.0086,0.0086
europa,2457638.459178461,A.D. 2016-09-06 23:01:13.02 TDB,2457638.570632792,A.D. 2016-09-07 01:41:42.67 TDB,160.4942,2457638.514905626,6.42307501,53.419086,0.0086,0.0086
europa,2457642.013455228,A.D. 2016-09-10 12:19:22.53 TDB,2457642.124806199,A.D. 2016-09-10 14:59:43.26 TDB,160.3454,2457642.069130714,6.43536626,53.521309,0.0086,0.0086
europa,2457645.567948978,A.D. 2016-09-14 01:37:50.79 TDB,2457645.679222683,A.D. 2016-09-14 04:18:04.84 TDB,160.2341,2457645.623585831,6.44505428,53.601882,0.0086,0.0086
europa,2457649.122080040,A.D. 2016-09-17 14:55:47.72 TDB,2457649.233240122,A.D. 2016-09-17 17:35:51.95 TDB,160.0705,2457649.177660082,6.45212363,53.660676,0.0086,0.0086
europa,2457652.676473580,A.D. 2016-09-21 04:14:07.32 TDB,2457652.787562647,A.D. 2016-09-21 06:54:05.41 TDB,159.9683,2457652.732018114,6.45656108,53.697581,0.0086,0.0086
europa,2457656.230703291,A.D. 2016-09-24 17:32:12.76 TDB,2457656.341692267,A.D. 2016-09-24 20:12:02.21 TDB,159.8241,2457656.286197779,6.45834005,53.712376,0.0086,0.0086
europa,2457659.785340534,A.D. 2016-09-28 06:50:53.42 TDB,2457659.896243766,A.D. 2016-09-28 09:30:35.46 TDB,159.7007,2457659.840792150,6.45743440,53.704844,0.0086,0.0086
europa,2457663.339590551,A.D. 2016-10-01 20:09:00.62 TDB,2457663.450375232,A.D. 2016-10-01 22:48:32.42 TDB,159.5299,2457663.394982892,6.45382585,53.674833,0.0086,0.0086
europa,2457666.894062179,A.D. 2016-10-05 09:27:26.97 TDB,2457667.004750940,A.D. 2016-10-05 12:06:50.48 TDB,159.3918,2457666.949406560,6.44751047,53.622309,0.0086,0.0086
europa,2457670.448236517,A.D. 2016-10-08 22:45:27.64 TDB,2457670.558823039,A.D. 2016-10-09 01:24:42.31 TDB,159.2446,2457670.503529778,6.43849897,53.547363,0.0086,0.0086
europa,2457674.002875721,A.D. 2016-10-12 12:04:08.46 TDB,2457674.113367968,A.D. 2016-10-12 14:43:14.99 TDB,159.1088,2457674.058121844,6.42681183,53.450164,0.0086,0.0086
europa,2457677.557235212,A.D. 2016-10-16 01:22:25.12 TDB,2457677.667610854,A.D. 2016-10-16 04:01:21.58 TDB,158.9409,2457677.612423033,6.41248000,53.330970,0.0086,0.0086
europa,2457681.111816374,A.D. 2016-10-19 14:41:00.93 TDB,2457681.222075089,A.D. 2016-10-19 17:19:47.29 TDB,158.7725,2457681.166945731,6.39552570,53.189965,0.0086,0.0086
europa,2457684.665984137,A.D. 2016-10-23 03:59:01.03 TDB,2457684.776127969,A.D. 2016-10-23 06:37:37.46 TDB,158.6071,2457684.721056053,6.37596436,53.027279,0.0086,0.0086
europa,2457688.220553493,A.D. 2016-10-26 17:17:35.82 TDB,2457688.330592869,A.D. 2016-10-26 19:56:03.22 TDB,158.4567,2457688.275573181,6.35380681,52.843000,0.0086,0.0086
europa,2457691.774909763,A.D. 2016-10-30 06:35:52.20 TDB,2457691.884834188,A.D. 2016-10-30 09:14:09.67 TDB,158.2912,2457691.829871975,6.32908659,52.637408,0.0086,0.0086
europa,2457695.329600916,A.D. 2016-11-02 19:54:37.52 TDB,2457695.439397267,A.D. 2016-11-02 22:32:43.92 TDB,158.1067,2457695.384499092,6.30184520,52.410848,0.0086,0.0086
europa,2457698.883810815,A.D. 2016-11-06 09:12:41.25 TDB,2457698.993479348,A.D. 2016-11-06 11:50:36.62 TDB,157.9227,2457698.938645082,6.27214635,52.163851,0.0086,0.0086
europa,2457702.438327977,A.D. 2016-11-09 22:31:11.54 TDB,2457702.547871810,A.D. 2016-11-10 01:08:56.12 TDB,157.7431,2457702.493099893,6.24005230,51.896932,0.0086,0.0086
europa,2457705.992579391,A.D. 2016-11-13 11:49:18.86 TDB,2457706.102012351,A.D. 2016-11-13 14:26:53.87 TDB,157.5835,2457706.047295871,6.20564468,51.610773,0.0086,0.0086
europa,2457709.547288385,A.D. 2016-11-17 01:08:05.72 TDB,2457709.656584669,A.D. 2016-11-17 03:45:28.92 TDB,157.3866,2457709.601936528,6.16898949,51.305921,0.0086,0.0086
europa,2457713.101574077,A.D. 2016-11-20 14:26:16.00 TDB,2457713.210740611,A.D. 2016-11-20 17:03:27.99 TDB,157.1998,2457713.156157344,6.13015874,50.982976,0.0086,0.0086
europa,2457716.656072587,A.D. 2016-11-24 03:44:44.67 TDB,2457716.765090172,A.D. 2016-11-24 06:21:43.79 TDB,156.9853,2457716.710581379,6.08921183,50.642431,0.0086,0.0086
europa,2457720.210228481,A.D. 2016-11-27 17:02:43.74 TDB,2457720.319132245,A.D. 2016-11-27 19:39:33.03 TDB,156.8214,2457720.264680363,6.04623950,50.285041,0.0086,0.0086
europa,2457723.764811899,A.D. 2016-12-01 06:21:19.75 TDB,2457723.873573847,A.D. 2016-12-01 08:57:56.78 TDB,156.6172,2457723.819192872,6.00133365,49.911570,0.0086,0.0086
europa,2457727.319143806,A.D. 2016-12-04 19:39:34.02 TDB,2457727.427780343,A.D. 2016-12-04 22:16:00.22 TDB,156.4366,2457727.373462074,5.95461989,49.523064,0.0086,0.0086
europa,2457730.873652230,A.D. 2016-12-08 08:58:03.55 TDB,2457730.982124399,A.D. 2016-12-08 11:34:15.55 TDB,156.1999,2457730.927888315,5.90621837,49.120520,0.0086,0.0086
europa,2457734.427762602,A.D. 2016-12-11 22:15:58.69 TDB,2457734.536109379,A.D. 2016-12-12 00:51:59.85 TDB,156.0194,2457734.481935991,5.85626814,48.705097,0.0086,0.0086
europa,2457737.982174595,A.D. 2016-12-15 11:34:19.88 TDB,2457738.090372585,A.D. 2016-12-15 14:10:08.19 TDB,155.8051,2457738.036273590,5.80488546,48.277760,0.0086,0.0086
europa,2457741.536429746,A.D. 2016-12-19 00:52:27.53 TDB,2457741.644507763,A.D. 2016-12-19 03:28:05.47 TDB,155.6323,2457741.590468754,5.75219801,47.839572,0.0086,0.0086
europa,2457745.090941164,A.D. 2016-12-22 14:10:57.32 TDB,2457745.198850560,A.D. 2016-12-22 16:46:20.69 TDB,155.3895,2457745.144895862,5.69832775,47.391547,0.0086,0.0086
europa,2457748.645056521,A.D. 2016-12-26 03:28:52.88 TDB,2457748.752831840,A.D. 2016-12-26 06:04:04.67 TDB,155.1965,2457748.698944180,5.64343020,46.934978,0.0086,0.0086
europa,2457752.199329090,A.D. 2016-12-29 16:47:02.03 TDB,2457752.306939687,A.D. 2016-12-29 19:21:59.59 TDB,154.9593,2457752.253134388,5.58765763,46.471131,0.0086,0.0086
europa,2457755.753430900,A.D. 2017-01-02 06:04:56.43 TDB,2457755.860927881,A.D. 2017-01-02 08:39:44.17 TDB,154.7957,2457755.807179390,5.53119259,46.001526,0.0086,0.0086
europa,2457759.307843682,A.D. 2017-01-05 19:23:17.69 TDB,2457759.415170863,A.D. 2017-01-05 21:57:50.76 TDB,154.5511,2457759.361507273,5.47421431,45.527652,0.0086,0.0086
europa,2457762.861996043,A.D. 2017-01-09 08:41:16.46 TDB,2457762.969191663,A.D. 2017-01-09 11:15:38.16 TDB,154.3617,2457762.915593853,5.41692096,45.051158,0.0086,0.0086
europa,2457766.416175257,A.D. 2017-01-12 21:59:17.54 TDB,2457766.523189491,A.D. 2017-01-13 00:33:23.57 TDB,154.1005,2457766.469682374,5.35948635,44.573489,0.0086,0.0086
europa,2457769.970151930,A.D. 2017-01-16 11:17:01.13 TDB,2457770.077049636,A.D. 2017-01-16 13:50:57.09 TDB,153.9327,2457770.023600783,5.30208866,44.096127,0.0086,0.0086
europa,2457773.524349069,A.D. 2017-01-20 00:35:03.76 TDB,2457773.631080140,A.D. 2017-01-20 03:08:45.32 TDB,153.6927,2457773.577714604,5.24490494,43.620544,0.0086,0.0086
europa,2457777.078490893,A.D. 2017-01-23 13:53:01.61 TDB,2457777.185097387,A.D. 2017-01-23 16:26:32.41 TDB,153.5134,2457777.131794140,5.18814193,43.148461,0.0086,0.0086
europa,2457780.632621707,A.D. 2017-01-27 03:10:58.52 TDB,2457780.739041793,A.D. 2017-01-27 05:44:13.21 TDB,153.2449,2457780.685831750,5.13201228,42.681645,0.0086,0.0086
europa,2457784.186527483,A.D. 2017-01-30 16:28:35.97 TDB,2457784.292820913,A.D. 2017-01-30 19:01:39.73 TDB,153.0625,2457784.239674198,5.07674270,42.221982,0.0086,0.0086
europa,2457787.740505049,A.D. 2017-02-03 05:46:19.64 TDB,2457787.846631437,A.D. 2017-02-03 08:19:08.96 TDB,152.8220,2457787.793568242,5.02255629,41.771327,0.0086,0.0086
europa,2457791.294514575,A.D. 2017-02-06 19:04:06.06 TDB,2457791.400525062,A.D. 2017-02-06 21:36:45.37 TDB,152.6551,2457791.347519818,4.96967637,41.331538,0.0086,0.0086
europa,2457794.848592814,A.D. 2017-02-10 08:21:58.42 TDB,2457794.954422476,A.D. 2017-02-10 10:54:22.10 TDB,152.3947,2457794.901507645,4.91831114,40.904346,0.0086,0.0086
europa,2457798.402482998,A.D. 2017-02-13 21:39:34.53 TDB,2457798.508181327,A.D. 2017-02-14 00:11:46.87 TDB,152.2056,2457798.455332162,4.86866333,40.491438,0.0086,0.0086
europa,2457801.956296057,A.D. 2017-02-17 10:57:03.98 TDB,2457802.061818901,A.D. 2017-02-17 13:29:01.15 TDB,151.9529,2457802.009057479,4.82093484,40.094492,0.0086,0.0086
europa,2457805.510126966,A.D. 2017-02-21 00:14:34.97 TDB,2457805.615541307,A.D. 2017-02-21 02:46:22.77 TDB,151.7967,2457805.562834136,4.77533755,39.715271,0.0086,0.0086
europa,2457809.064054852,A.D. 2017-02-24 13:32:14.34 TDB,2457809.169297272,A.D. 2017-02-24 16:03:47.28 TDB,151.5491,2457809.116676062,4.73208926,39.355586,0.0086,0.0086
europa,2457812.617959360,A.D. 2017-02-28 02:49:51.69 TDB,2457812.723076826,A.D. 2017-02-28 05:21:13.84 TDB,151.3692,2457812.670518093,4.69140843,39.017254,0.0086,0.0086
europa,2457816.171673257,A.D. 2017-03-03 16:07:12.57 TDB,2457816.276608858,A.D. 2017-03-03 18:38:19.01 TDB,151.1073,2457816.224141058,4.65350316,38.702006,0.0086,0.0086
europa,2457819.725370791,A.D. 2017-03-07 05:24:32.04 TDB,2457819.830194863,A.D. 2017-03-07 07:55:28.84 TDB,150.9467,2457819.777782827,4.61855400,38.411342,0.0086,0.0086
europa,2457823.279071242,A.D. 2017-03-10 18:41:51.76 TDB,2457823.383735794,A.D. 2017-03-10 21:12:34.77 TDB,150.7170,2457823.331403518,4.58672054,38.146591,0.0086,0.0086
europa,2457826.832926241,A.D. 2017-03-14 07:59:24.83 TDB,2457826.937475380,A.D. 2017-03-14 10:29:57.87 TDB,150.5508,2457826.885200811,4.55814488,37.908935,0.0086,0.0086
europa,2457830.386608015,A.D. 2017-03-17 21:16:42.93 TDB,2457830.490981590,A.D. 2017-03-17 23:47:00.81 TDB,150.2979,2457830.438794803,4.53296800,37.699545,0.0086,0.0086
europa,2457833.940231460,A.D. 2017-03-21 10:33:56.00 TDB,2457834.044485195,A.D. 2017-03-21 13:04:03.52 TDB,150.1254,2457833.992358327,4.51131721,37.519481,0.0086,0.0086
europa,2457837.493744606,A.D. 2017-03-24 23:50:59.53 TDB,2457837.597845044,A.D. 2017-03-25 02:20:53.81 TDB,149.9046,2457837.545794825,4.49331384,37.369752,0.0086,0.0086
europa,2457841.047438937,A.D. 2017-03-28 13:08:18.72 TDB,2457841.151435378,A.D. 2017-03-28 15:38:04.02 TDB,149.7549,2457841.099437158,4.47905967,37.251203,0.0086,0.0086
europa,2457844.601088238,A.D. 2017-04-01 02:25:34.02 TDB,2457844.704923957,A.D. 2017-04-01 04:55:05.43 TDB,149.5234,2457844.653006097,4.46863710,37.164522,0.0086,0.0086
europa,2457848.154699753,A.D. 2017-04-04 15:42:46.06 TDB,2457848.258414950,A.D. 2017-04-04 18:12:07.05 TDB,149.3499,2457848.206557351,4.46208351,37.110017,0.0086,0.0086
europa,2457851.708103645,A.D. 2017-04-08 04:59:40.15 TDB,2457851.811663950,A.D. 2017-04-08 07:28:47.77 TDB,149.1268,2457851.759883797,4.45940677,37.087755,0.0086,0.0086
europa,2457855.261623946,A.D. 2017-04-11 18:16:44.31 TDB,2457855.365087830,A.D. 2017-04-11 20:45:43.59 TDB,148.9880,2457855.313355887,4.46059230,37.097615,0.0086,0.0086
europa,2457858.815150000,A.D. 2017-04-15 07:33:48.96 TDB,2457858.918470444,A.D. 2017-04-15 10:02:35.85 TDB,148.7814,2457858.866810222,4.46562105,37.139438,0.0086,0.0086
europa,2457862.368776855,A.D. 2017-04-18 20:51:02.32 TDB,2457862.471986508,A.D. 2017-04-18 23:19:39.63 TDB,148.6219,2457862.420381682,4.47445655,37.212920,0.0086,0.0086
europa,2457865.922151190,A.D. 2017-04-22 10:07:53.86 TDB,2457866.025207676,A.D. 2017-04-22 12:36:17.94 TDB,148.4013,2457865.973679434,4.48704923,37.317651,0.0086,0.0086
europa,2457869.475559813,A.D. 2017-04-25 23:24:48.37 TDB,2457869.578516844,A.D. 2017-04-26 01:53:03.86 TDB,148.2581,2457869.527038329,4.50332593,37.453020,0.0086,0.0086
europa,2457873.028922371,A.D. 2017-04-29 12:41:38.89 TDB,2457873.131753493,A.D. 2017-04-29 15:09:43.50 TDB,148.0768,2457873.080337931,4.52319235,37.618244,0.0086,0.0086
