moon,ingress_jd,ingress_cal,egress_jd,egress_cal,duration_min,mid_jd,earth_moon_au,light_travel_min,ingress_prec_s,egress_prec_s
io,2458070.501541643,A.D. 2017-11-13 00:02:13.20 TDB,2458070.592163769,A.D. 2017-11-13 02:12:42.95 TDB,130.4959,2458070.546852706,6.39893323,53.218305,0.0086,0.0086
io,2458072.271297222,A.D. 2017-11-14 18:30:40.08 TDB,2458072.361907294,A.D. 2017-11-14 20:41:08.79 TDB,130.4785,2458072.316602258,6.39133786,53.155136,0.0086,0.0086
io,2458074.041007282,A.D. 2017-11-16 12:59:03.03 TDB,2458074.131600977,A.D. 2017-11-16 15:09:30.32 TDB,130.4549,2458074.086304130,6.38307297,53.086399,0.0086,0.0086
io,2458075.810781029,A.D. 2017-11-18 07:27:31.48 TDB,2458075.901382215,A.D. 2017-11-18 09:37:59.42 TDB,130.4657,2458075.856081622,6.37414055,53.012110,0.0086,0.0086
io,2458077.580657872,A.D. 2017-11-20 01:56:08.84 TDB,2458077.671244103,A.D. 2017-11-20 04:06:35.49 TDB,130.4442,2458077.625950987,6.36454622,52.932317,0.0086,0.0086
io,2458079.350471738,A.D. 2017-11-21 20:24:40.76 TDB,2458079.441041823,A.D. 2017-11-21 22:35:06.01 TDB,130.4209,2458079.395756780,6.35429537,52.847063,0.0086,0.0086
io,2458081.120180507,A.D. 2017-11-23 14:53:03.60 TDB,2458081.210728233,A.D. 2017-11-23 17:03:26.92 TDB,130.3887,2458081.165454370,6.34339283,52.756389,0.0086,0.0086
io,2458082.889891644,A.D. 2017-11-25 09:21:26.64 TDB,2458082.980442507,A.D. 2017-11-25 11:31:50.23 TDB,130.3932,2458082.935167076,6.33184334,52.660335,0.0086,0.0086
io,2458084.659674641,A.D. 2017-11-27 03:49:55.89 TDB,2458084.750210782,A.D. 2017-11-27 06:00:18.21 TDB,130.3720,2458084.704942712,6.31965500,52.558968,0.0086,0.0086
io,2458086.429406899,A.D. 2017-11-28 22:18:20.76 TDB,2458086.519930576,A.D. 2017-11-29 00:28:42.00 TDB,130.3541,2458086.474668738,6.30683572,52.452353,0.0086,0.0086
io,2458088.199069933,A.D. 2017-11-30 16:46:39.64 TDB,2458088.289577452,A.D. 2017-11-30 18:56:59.49 TDB,130.3308,2458088.244323692,6.29339245,52.340549,0.0086,0.0086
io,2458089.968787373,A.D. 2017-12-02 11:15:03.23 TDB,2458090.059304735,A.D. 2017-12-02 13:25:23.93 TDB,130.3450,2458090.014046054,6.27933117,52.223605,0.0086,0.0086
io,2458091.738629786,A.D. 2017-12-04 05:43:37.61 TDB,2458091.829138163,A.D. 2017-12-04 07:53:57.54 TDB,130.3321,2458091.783883974,6.26466042,52.101592,0.0086,0.0086
io,2458093.508453450,A.D. 2017-12-06 00:12:10.38 TDB,2458093.598950388,A.D. 2017-12-06 02:22:29.31 TDB,130.3156,2458093.553701919,6.24938759,51.974572,0.0086,0.0086
io,2458095.278190877,A.D. 2017-12-07 18:40:35.69 TDB,2458095.368668306,A.D. 2017-12-07 20:50:52.94 TDB,130.2875,2458095.323429591,6.23351807,51.842589,0.0086,0.0086
io,2458097.047930244,A.D. 2017-12-09 13:09:01.17 TDB,2458097.138411813,A.D. 2017-12-09 15:19:18.78 TDB,130.2935,2458097.093171029,6.21705570,51.705676,0.0086,0.0086
io,2458098.817736795,A.D. 2017-12-11 07:37:32.46 TDB,2458098.908205464,A.D. 2017-12-11 09:47:48.95 TDB,130.2749,2458098.862971129,6.20000796,51.563894,0.0086,0.0086
io,2458100.587486202,A.D. 2017-12-13 02:05:58.81 TDB,2458100.677941398,A.D. 2017-12-13 04:16:14.14 TDB,130.2555,2458100.632713800,6.18238328,51.417314,0.0086,0.0086
io,2458102.357133559,A.D. 2017-12-14 20:34:16.34 TDB,2458102.447570547,A.D. 2017-12-14 22:44:30.10 TDB,130.2293,2458102.402352053,6.16418982,51.266003,0.0086,0.0086
io,2458104.126800833,A.D. 2017-12-16 15:02:35.59 TDB,2458104.217246861,A.D. 2017-12-16 17:12:50.13 TDB,130.2423,2458104.172023847,6.14543494,51.110024,0.0086,0.0086
io,2458105.896588242,A.D. 2017-12-18 09:31:05.22 TDB,2458105.987029737,A.D. 2017-12-18 11:41:19.37 TDB,130.2358,2458105.941808990,6.12613014,50.949471,0.0086,0.0086
io,2458107.666383883,A.D. 2017-12-20 03:59:35.57 TDB,2458107.756818549,A.D. 2017-12-20 06:09:49.12 TDB,130.2259,2458107.711601216,6.10628839,50.784452,0.0086,0.0086
io,2458109.436115084,A.D. 2017-12-21 22:28:00.34 TDB,2458109.526533980,A.D. 2017-12-22 00:38:12.54 TDB,130.2032,2458109.481324532,6.08592224,50.615072,0.0086,0.0086
io,2458111.205863145,A.D. 2017-12-23 16:56:26.58 TDB,2458111.296289180,A.D. 2017-12-23 19:06:39.39 TDB,130.2135,2458111.251076163,6.06504268,50.441422,0.0086,0.0086
io,2458112.975698936,A.D. 2017-12-25 11:25:00.39 TDB,2458113.066117026,A.D. 2017-12-25 13:35:12.51 TDB,130.2020,2458113.020907981,6.04366424,50.263623,0.0086,0.0086
io,2458114.745494479,A.D. 2017-12-27 05:53:30.72 TDB,2458114.835900915,A.D. 2017-12-27 08:03:41.84 TDB,130.1853,2458114.790697697,6.02180242,50.081804,0.0086,0.0086
io,2458116.515169800,A.D. 2017-12-29 00:21:50.67 TDB,2458116.605556326,A.D. 2017-12-29 02:32:00.07 TDB,130.1566,2458116.560363063,5.99947161,49.896084,0.0086,0.0086
io,2458118.284824098,A.D. 2017-12-30 18:50:08.80 TDB,2458118.375216983,A.D. 2017-12-30 21:00:18.75 TDB,130.1658,2458118.330020540,5.97668325,49.706559,0.0086,0.0086
io,2458120.054573858,A.D. 2018-01-01 13:18:35.18 TDB,2458120.144963536,A.D. 2018-01-01 15:28:44.85 TDB,130.1611,2458120.099768697,5.95345116,49.513343,0.0086,0.0086
io,2458121.824332419,A.D. 2018-01-03 07:47:02.32 TDB,2458121.914717965,A.D. 2018-01-03 09:57:11.63 TDB,130.1552,2458121.869525192,5.92978949,49.316555,0.0086,0.0086
io,2458123.594028883,A.D. 2018-01-05 02:15:24.10 TDB,2458123.684401273,A.D. 2018-01-05 04:25:32.27 TDB,130.1362,2458123.639215078,5.90571095,49.116300,0.0086,0.0086
io,2458125.363746974,A.D. 2018-01-06 20:43:47.74 TDB,2458125.454129892,A.D. 2018-01-06 22:53:56.82 TDB,130.1514,2458125.408938433,5.88122561,48.912662,0.0086,0.0086
io,2458127.133582242,A.D. 2018-01-08 15:12:21.51 TDB,2458127.223963256,A.D. 2018-01-08 17:22:30.43 TDB,130.1487,2458127.178772749,5.85634738,48.705756,0.0086,0.0086
io,2458128.903416933,A.D. 2018-01-10 09:40:55.22 TDB,2458128.993791420,A.D. 2018-01-10 11:51:03.58 TDB,130.1393,2458128.948604176,5.83109272,48.495719,0.0086,0.0086
io,2458130.673142169,A.D. 2018-01-12 04:09:19.48 TDB,2458130.763497783,A.D. 2018-01-12 06:19:26.21 TDB,130.1121,2458130.718319976,5.80547834,48.282691,0.0086,0.0086
io,2458132.442822486,A.D. 2018-01-13 22:37:39.86 TDB,2458132.533183441,A.D. 2018-01-14 00:47:47.05 TDB,130.1198,2458132.488002963,5.77951836,48.066788,0.0086,0.0086
io,2458134.212575310,A.D. 2018-01-15 17:06:06.51 TDB,2458134.302932996,A.D. 2018-01-15 19:16:13.41 TDB,130.1151,2458134.257754154,5.75323035,47.848158,0.0086,0.0086
io,2458135.982324003,A.D. 2018-01-17 11:34:32.79 TDB,2458136.072677998,A.D. 2018-01-17 13:44:39.38 TDB,130.1098,2458136.027501001,5.72663422,47.626965,0.0086,0.0086
io,2458137.751991590,A.D. 2018-01-19 06:02:52.07 TDB,2458137.842331934,A.D. 2018-01-19 08:12:57.48 TDB,130.0901,2458137.797161762,5.69975007,47.403376,0.0086,0.0086
io,2458139.521659722,A.D. 2018-01-21 00:31:11.40 TDB,2458139.612012533,A.D. 2018-01-21 02:41:17.88 TDB,130.1080,2458139.566836128,5.67259516,47.177535,0.0086,0.0086
io,2458141.291456590,A.D. 2018-01-22 18:59:41.85 TDB,2458141.381812832,A.D. 2018-01-22 21:09:48.63 TDB,130.1130,2458141.336634711,5.64518984,46.949612,0.0086,0.0086
io,2458143.061293539,A.D. 2018-01-24 13:28:15.76 TDB,2458143.151649486,A.D. 2018-01-24 15:38:22.52 TDB,130.1126,2458143.106471512,5.61755681,46.719795,0.0086,0.0086
io,2458144.831052192,A.D. 2018-01-26 07:56:42.91 TDB,2458144.921392330,A.D. 2018-01-26 10:06:48.30 TDB,130.0898,2458144.876222261,5.58971842,46.488271,0.0086,0.0086
io,2458146.600768443,A.D. 2018-01-28 02:25:06.39 TDB,2458146.691116151,A.D. 2018-01-28 04:35:12.44 TDB,130.1007,2458146.645942297,5.56169289,46.255189,0.0086,0.0086
io,2458148.370555179,A.D. 2018-01-29 20:53:35.97 TDB,2458148.460901521,A.D. 2018-01-29 23:03:41.89 TDB,130.0987,2458148.415728350,5.53349976,46.020714,0.0086,0.0086
io,2458150.140335129,A.D. 2018-01-31 15:22:04.96 TDB,2458150.230678525,A.D. 2018-01-31 17:32:10.62 TDB,130.0945,2458150.185506827,5.50515965,45.785017,0.0086,0.0086
io,2458151.910010779,A.D. 2018-02-02 09:50:24.93 TDB,2458152.000337856,A.D. 2018-02-02 12:00:29.19 TDB,130.0710,2458151.955174318,5.47669240,45.548262,0.0086,0.0086
io,2458153.679646849,A.D. 2018-02-04 04:18:41.49 TDB,2458153.769985298,A.D. 2018-02-04 06:28:46.73 TDB,130.0874,2458153.724816074,5.44811417,45.310584,0.0086,0.0086
io,2458155.449394862,A.D. 2018-02-05 22:47:07.72 TDB,2458155.539739468,A.D. 2018-02-06 00:57:13.49 TDB,130.0962,2458155.494567165,5.41944411,45.072142,0.0086,0.0086
io,2458157.219201688,A.D. 2018-02-07 17:15:39.03 TDB,2458157.309551355,A.D. 2018-02-07 19:25:45.24 TDB,130.1035,2458157.264376522,5.39070501,44.833126,0.0086,0.0086
io,2458158.988955364,A.D. 2018-02-09 11:44:05.74 TDB,2458159.079292555,A.D. 2018-02-09 13:54:10.88 TDB,130.0856,2458159.034123960,5.36192100,44.593737,0.0086,0.0086
io,2458160.758681542,A.D. 2018-02-11 06:12:30.09 TDB,2458160.849029893,A.D. 2018-02-11 08:22:36.18 TDB,130.1016,2458160.803855718,5.33311326,44.354150,0.0086,0.0086
io,2458162.528497600,A.D. 2018-02-13 00:41:02.19 TDB,2458162.618849111,A.D. 2018-02-13 02:51:08.56 TDB,130.1062,2458162.573673355,5.30430537,44.114563,0.0086,0.0086
io,2458164.298329940,A.D. 2018-02-14 19:09:35.71 TDB,2458164.388682077,A.D. 2018-02-14 21:19:42.13 TDB,130.1071,2458164.343506008,5.27552386,43.875194,0.0086,0.0086
io,2458166.068053036,A.D. 2018-02-16 13:37:59.78 TDB,2458166.158387510,A.D. 2018-02-16 15:48:04.68 TDB,130.0816,2458166.113220273,5.24679584,43.636270,0.0086,0.0086
io,2458167.837699803,A.D. 2018-02-18 08:06:17.26 TDB,2458167.928043128,A.D. 2018-02-18 10:16:22.93 TDB,130.0944,2458167.882871465,5.21814463,43.397986,0.0086,0.0086
io,2458169.607425037,A.D. 2018-02-20 02:34:41.52 TDB,2458169.697774156,A.D. 2018-02-20 04:44:47.69 TDB,130.1027,2458169.652599596,5.18959504,43.160546,0.0086,0.0086
io,2458171.377203225,A.D. 2018-02-21 21:03:10.36 TDB,2458171.467559785,A.D. 2018-02-21 23:13:17.17 TDB,130.1134,2458171.422381505,5.16117436,42.924178,0.0086,0.0086
io,2458173.146929290,A.D. 2018-02-23 15:31:34.69 TDB,2458173.237275246,A.D. 2018-02-23 17:41:40.58 TDB,130.0982,2458173.192102268,5.13291007,42.689111,0.0086,0.0086
io,2458174.916629482,A.D. 2018-02-25 09:59:56.79 TDB,2458175.006989668,A.D. 2018-02-25 12:10:03.91 TDB,130.1187,2458174.961809575,5.10482516,42.455536,0.0086,0.0086
io,2458176.686438967,A.D. 2018-02-27 04:28:28.33 TDB,2458176.776807346,A.D. 2018-02-27 06:38:36.15 TDB,130.1305,2458176.731623156,5.07694308,42.223648,0.0086,0.0086
io,2458178.456306674,A.D. 2018-02-28 22:57:04.90 TDB,2458178.546681399,A.D. 2018-03-01 01:07:13.27 TDB,130.1396,2458178.501494037,5.04928899,41.993656,0.0086,0.0086
io,2458180.226087567,A.D. 2018-03-02 17:25:33.97 TDB,2458180.316446558,A.D. 2018-03-02 19:35:40.98 TDB,130.1169,2458180.271267062,5.02188820,41.765771,0.0086,0.0086
io,2458181.995779751,A.D. 2018-03-04 11:53:55.37 TDB,2458182.086147008,A.D. 2018-03-04 14:04:03.10 TDB,130.1289,2458182.040963380,4.99476200,41.540169,0.0086,0.0086
io,2458183.765523572,A.D. 2018-03-06 06:22:21.24 TDB,2458183.855895737,A.D. 2018-03-06 08:32:29.39 TDB,130.1359,2458183.810709654,4.96793325,41.317041,0.0086,0.0086
io,2458185.535306867,A.D. 2018-03-08 00:50:50.51 TDB,2458185.625686446,A.D. 2018-03-08 03:00:59.31 TDB,130.1466,2458185.580496657,4.94142799,41.096603,0.0086,0.0086
io,2458187.305019415,A.D. 2018-03-09 19:19:13.68 TDB,2458187.395387346,A.D. 2018-03-09 21:29:21.47 TDB,130.1298,2458187.350203380,4.91527384,40.879086,0.0086,0.0086
io,2458189.074683906,A.D. 2018-03-11 13:47:32.69 TDB,2458189.165066630,A.D. 2018-03-11 15:57:41.76 TDB,130.1511,2458189.119875268,4.88949513,40.664691,0.0086,0.0086
io,2458190.844453234,A.D. 2018-03-13 08:16:00.76 TDB,2458190.934847862,A.D. 2018-03-13 10:26:10.86 TDB,130.1683,2458190.889650548,4.86411766,40.453633,0.0086,0.0086
io,2458192.614315957,A.D. 2018-03-15 02:44:36.90 TDB,2458192.704722747,A.D. 2018-03-15 04:54:48.05 TDB,130.1858,2458192.659519352,4.83916996,40.246149,0.0086,0.0086
io,2458194.384127649,A.D. 2018-03-16 21:13:08.63 TDB,2458194.474522369,A.D. 2018-03-16 23:23:18.73 TDB,130.1684,2458194.429325010,4.81468174,40.042487,0.0086,0.0086
io,2458196.153865176,A.D. 2018-03-18 15:41:33.95 TDB,2458196.244270276,A.D. 2018-03-18 17:51:44.95 TDB,130.1833,2458196.199067726,4.79067870,39.842860,0.0086,0.0086
io,2458197.923650292,A.D. 2018-03-20 10:10:03.39 TDB,2458198.014061765,A.D. 2018-03-20 12:20:14.94 TDB,130.1925,2458197.968856028,4.76718684,39.647484,0.0086,0.0086
io,2458199.693476791,A.D. 2018-03-22 04:38:36.39 TDB,2458199.783896415,A.D. 2018-03-22 06:48:48.65 TDB,130.2043,2458199.738686603,4.74423327,39.456585,0.0086,0.0086
io,2458201.463215327,A.D. 2018-03-23 23:07:01.80 TDB,2458201.553621041,A.D. 2018-03-24 01:17:12.86 TDB,130.1842,2458201.508418184,4.72184483,39.270386,0.0086,0.0086
io,2458203.232871129,A.D. 2018-03-25 17:35:20.07 TDB,2458203.323288965,A.D. 2018-03-25 19:45:32.17 TDB,130.2017,2458203.278080047,4.70004314,39.089067,0.0086,0.0086
io,2458205.002599812,A.D. 2018-03-27 12:03:44.62 TDB,2458205.093030017,A.D. 2018-03-27 14:13:57.79 TDB,130.2195,2458205.047814914,4.67884942,38.912804,0.0086,0.0086
io,2458206.772431375,A.D. 2018-03-29 06:32:18.07 TDB,2458206.862877691,A.D. 2018-03-29 08:42:32.63 TDB,130.2427,2458206.817654532,4.65828589,38.741782,0.0086,0.0086
io,2458208.542234360,A.D. 2018-03-31 01:00:49.05 TDB,2458208.632672280,A.D. 2018-03-31 03:11:02.88 TDB,130.2306,2458208.587453320,4.63837545,38.576192,0.0086,0.0086
io,2458210.311984475,A.D. 2018-04-01 19:29:15.46 TDB,2458210.402435383,A.D. 2018-04-01 21:39:30.42 TDB,130.2493,2458210.357209929,4.61913726,38.416193,0.0086,0.0086
io,2458212.081795728,A.D. 2018-04-03 13:57:47.15 TDB,2458212.172256527,A.D. 2018-04-03 16:08:02.96 TDB,130.2636,2458212.127026128,4.60059155,38.261953,0.0086,0.0086
io,2458213.851675752,A.D. 2018-04-05 08:26:24.78 TDB,2458213.942148104,A.D. 2018-04-05 10:36:41.60 TDB,130.2802,2458213.896911928,4.58276041,38.113656,0.0086,0.0086
io,2458215.621472895,A.D. 2018-04-07 02:54:55.26 TDB,2458215.711931418,A.D. 2018-04-07 05:05:10.87 TDB,130.2603,2458215.666702157,4.56566687,37.971493,0.0086,0.0086
io,2458217.391163455,A.D. 2018-04-08 21:23:16.52 TDB,2458217.481630592,A.D. 2018-04-08 23:33:32.88 TDB,130.2727,2458217.436397023,4.54932996,37.835624,0.0086,0.0086
io,2458219.160884355,A.D. 2018-04-10 15:51:40.41 TDB,2458219.251361649,A.D. 2018-04-10 18:01:57.65 TDB,130.2873,2458219.206123002,4.53376923,37.706209,0.0086,0.0086
io,2458220.930695095,A.D. 2018-04-12 10:20:12.06 TDB,2458221.021188841,A.D. 2018-04-12 12:30:30.72 TDB,130.3110,2458220.975941968,4.51900533,37.583421,0.0086,0.0086
io,2458222.700474261,A.D. 2018-04-14 04:48:40.98 TDB,2458222.790961463,A.D. 2018-04-14 06:58:59.07 TDB,130.3016,2458222.745717862,4.50505933,37.467436,0.0086,0.0086
io,2458224.470204014,A.D. 2018-04-15 23:17:05.63 TDB,2458224.560705422,A.D. 2018-04-16 01:27:24.95 TDB,130.3220,2458224.515454718,4.49194812,37.358393,0.0086,0.0086
io,2458226.240001618,A.D. 2018-04-17 17:45:36.14 TDB,2458226.330516540,A.D. 2018-04-17 19:55:56.63 TDB,130.3415,2458226.285259079,4.47968840,37.256432,0.0086,0.0086
io,2458228.009907672,A.D. 2018-04-19 12:14:16.02 TDB,2458228.100438648,A.D. 2018-04-19 14:24:37.90 TDB,130.3646,2458228.055173160,4.46829653,37.161689,0.0086,0.0086
io,2458229.779761754,A.D. 2018-04-21 06:42:51.42 TDB,2458229.870282395,A.D. 2018-04-21 08:53:12.40 TDB,130.3497,2458229.825022074,4.45778739,37.074287,0.0086,0.0086
io,2458231.549512860,A.D. 2018-04-23 01:11:17.91 TDB,2458231.640040741,A.D. 2018-04-23 03:21:39.52 TDB,130.3601,2458231.594776801,4.44817024,36.994304,0.0086,0.0086
io,2458233.319265207,A.D. 2018-04-24 19:39:44.51 TDB,2458233.409801595,A.D. 2018-04-24 21:50:06.86 TDB,130.3724,2458233.364533401,4.43945349,36.921809,0.0086,0.0086
io,2458235.089092074,A.D. 2018-04-26 14:08:17.56 TDB,2458235.179643084,A.D. 2018-04-26 16:18:41.16 TDB,130.3935,2458235.134367580,4.43164550,36.856872,0.0086,0.0086
io,2458236.858869245,A.D. 2018-04-28 08:36:46.30 TDB,2458236.949412949,A.D. 2018-04-28 10:47:09.28 TDB,130.3829,2458236.904141097,4.42475429,36.799559,0.0086,0.0086
io,2458238.628577343,A.D. 2018-04-30 03:05:09.08 TDB,2458238.719133121,A.D. 2018-04-30 05:15:33.10 TDB,130.4003,2458238.673855232,4.41878441,36.749909,0.0086,0.0086
io,2458240.398334146,A.D. 2018-05-01 21:33:36.07 TDB,2458240.488905303,A.D. 2018-05-01 23:44:01.42 TDB,130.4225,2458240.443619724,4.41374139,36.707968,0.0086,0.0086
io,2458242.168224186,A.D. 2018-05-03 16:02:14.57 TDB,2458242.258815181,A.D. 2018-05-03 18:12:41.63 TDB,130.4510,2458242.213519683,4.40963181,36.673789,0.0086,0.0086
io,2458243.938099861,A.D. 2018-05-05 10:30:51.83 TDB,2458244.028685252,A.D. 2018-05-05 12:41:18.41 TDB,130.4430,2458243.983392557,4.40646179,36.647425,0.0086,0.0086
io,2458245.707899024,A.D. 2018-05-07 04:59:22.48 TDB,2458245.798492344,A.D. 2018-05-07 07:09:49.74 TDB,130.4544,2458245.753195684,4.40423360,36.628894,0.0086,0.0086
io,2458247.477695730,A.D. 2018-05-08 23:27:52.91 TDB,2458247.568298638,A.D. 2018-05-09 01:38:21.00 TDB,130.4682,2458247.522997184,4.40294968,36.618216,0.0086,0.0086
io,2458249.247570359,A.D. 2018-05-10 17:56:30.08 TDB,2458249.338187452,A.D. 2018-05-10 20:06:59.40 TDB,130.4886,2458249.292878905,4.40261268,36.615413,0.0086,0.0086
io,2458251.017385584,A.D. 2018-05-12 12:25:02.11 TDB,2458251.107994203,A.D. 2018-05-12 14:35:30.70 TDB,130.4764,2458251.062689893,4.40322378,36.620496,0.0086,0.0086
io,2458252.787104274,A.D. 2018-05-14 06:53:25.81 TDB,2458252.877719978,A.D. 2018-05-14 09:03:55.01 TDB,130.4866,2458252.832412126,4.40478006,36.633439,0.0086,0.0086
io,2458254.556829634,A.D. 2018-05-16 01:21:50.08 TDB,2458254.647459054,A.D. 2018-05-16 03:32:20.46 TDB,130.5064,2458254.602144344,4.40727836,36.654216,0.0086,0.0086
io,2458256.326684488,A.D. 2018-05-17 19:50:25.54 TDB,2458256.417335029,A.D. 2018-05-17 22:00:57.75 TDB,130.5368,2458256.372009759,4.41071500,36.682798,0.0086,0.0086
io,2458258.096544346,A.D. 2018-05-19 14:19:01.43 TDB,2458258.187193255,A.D. 2018-05-19 16:29:33.50 TDB,130.5344,2458258.141868801,4.41508336,36.719129,0.0086,0.0086
io,2458259.866352320,A.D. 2018-05-21 08:47:32.84 TDB,2458259.957010008,A.D. 2018-05-21 10:58:05.66 TDB,130.5471,2458259.911681164,4.42037207,36.763113,0.0086,0.0086
io,2458261.636168524,A.D. 2018-05-23 03:16:04.96 TDB,2458261.726838205,A.D. 2018-05-23 05:26:38.82 TDB,130.5643,2458261.681503365,4.42656964,36.814657,0.0086,0.0086
io,2458263.406088900,A.D. 2018-05-24 21:44:46.08 TDB,2458263.496775105,A.D. 2018-05-24 23:55:21.37 TDB,130.5881,2458263.451432003,4.43366526,36.873670,0.0086,0.0086
io,2458265.175966162,A.D. 2018-05-26 16:13:23.48 TDB,2458265.266645239,A.D. 2018-05-26 18:23:58.15 TDB,130.5779,2458265.221305700,4.44164657,36.940048,0.0086,0.0086
io,2458266.945735147,A.D. 2018-05-28 10:41:51.52 TDB,2458267.036416771,A.D. 2018-05-28 12:52:26.41 TDB,130.5815,2458266.991075959,4.45049841,37.013667,0.0086,0.0086
io,2458268.715466771,A.D. 2018-05-30 05:10:16.33 TDB,2458268.806158216,A.D. 2018-05-30 07:20:52.07 TDB,130.5957,2458268.760812494,4.46020710,37.094411,0.0086,0.0086
io,2458270.485304444,A.D. 2018-05-31 23:38:50.30 TDB,2458270.576015018,A.D. 2018-06-01 01:49:27.70 TDB,130.6232,2458270.530659731,4.47076078,37.182184,0.0086,0.0086
io,2458272.255141835,A.D. 2018-06-02 18:07:24.25 TDB,2458272.345851841,A.D. 2018-06-02 20:18:01.60 TDB,130.6224,2458272.300496838,4.48214606,37.276872,0.0086,0.0086
io,2458274.024929506,A.D. 2018-06-04 12:35:53.91 TDB,2458274.115647595,A.D. 2018-06-04 14:46:31.95 TDB,130.6340,2458274.070288550,4.49434668,37.378342,0.0086,0.0086
io,2458275.794724434,A.D. 2018-06-06 07:04:24.19 TDB,2458275.885456344,A.D. 2018-06-06 09:15:03.43 TDB,130.6539,2458275.840090389,4.50734727,37.486464,0.0086,0.0086
io,2458277.564654105,A.D. 2018-06-08 01:33:06.11 TDB,2458277.655405696,A.D. 2018-06-08 03:43:47.05 TDB,130.6823,2458277.610029901,4.52113388,37.601124,0.0086,0.0086
io,2458279.334579389,A.D. 2018-06-09 20:01:47.66 TDB,2458279.425327643,A.D. 2018-06-09 22:12:28.31 TDB,130.6775,2458279.379953516,4.53568983,37.722182,0.0086,0.0086
io,2458281.104412607,A.D. 2018-06-11 14:30:21.25 TDB,2458281.195161780,A.D. 2018-06-11 16:41:01.98 TDB,130.6788,2458281.149787194,4.55099485,37.849470,0.0086,0.0086
io,2458282.874185004,A.D. 2018-06-13 08:58:49.58 TDB,2458282.964941418,A.D. 2018-06-13 11:09:30.94 TDB,130.6892,2458282.919563212,4.56702885,37.982821,0.0086,0.0086
io,2458284.644043520,A.D. 2018-06-15 03:27:25.36 TDB,2458284.734816041,A.D. 2018-06-15 05:38:08.11 TDB,130.7124,2458284.689429780,4.58377267,38.122075,0.0086,0.0086
io,2458286.413886105,A.D. 2018-06-16 21:55:59.76 TDB,2458286.504656402,A.D. 2018-06-17 00:06:42.31 TDB,130.7092,2458286.459271254,4.60120361,38.267044,0.0086,0.0086
io,2458288.183659831,A.D. 2018-06-18 16:24:28.21 TDB,2458288.274434256,A.D. 2018-06-18 18:35:11.12 TDB,130.7152,2458288.229047043,4.61929572,38.417511,0.0086,0.0086
io,2458289.953414366,A.D. 2018-06-20 10:52:55.00 TDB,2458290.044202079,A.D. 2018-06-20 13:03:39.06 TDB,130.7343,2458289.998808222,4.63802431,38.573272,0.0086,0.0086
io,2458291.723313243,A.D. 2018-06-22 05:21:34.26 TDB,2458291.814122736,A.D. 2018-06-22 07:32:20.20 TDB,130.7657,2458291.768717989,4.65736795,38.734148,0.0086,0.0086
io,2458293.493244510,A.D. 2018-06-23 23:50:16.33 TDB,2458293.584054846,A.D. 2018-06-24 02:01:02.34 TDB,130.7669,2458293.538649678,4.67730328,38.899945,0.0086,0.0086
io,2458295.263117308,A.D. 2018-06-25 18:18:53.34 TDB,2458295.353928689,A.D. 2018-06-25 20:29:39.44 TDB,130.7684,2458295.308522998,4.69780499,39.070453,0.0086,0.0086
io,2458297.032932259,A.D. 2018-06-27 12:47:25.35 TDB,2458297.123751190,A.D. 2018-06-27 14:58:12.10 TDB,130.7793,2458297.078341725,4.71884932,39.245473,0.0086,0.0086
io,2458298.802835577,A.D. 2018-06-29 07:16:04.99 TDB,2458298.893669692,A.D. 2018-06-29 09:26:53.06 TDB,130.8011,2458298.848252635,4.74041619,39.424839,0.0086,0.0086
io,2458300.572720495,A.D. 2018-07-01 01:44:43.05 TDB,2458300.663551112,A.D. 2018-07-01 03:55:30.82 TDB,130.7961,2458300.618135803,4.76248321,39.608365,0.0086,0.0086
io,2458302.342515668,A.D. 2018-07-02 20:13:13.35 TDB,2458302.433344439,A.D. 2018-07-02 22:24:00.96 TDB,130.7934,2458302.387930053,4.78502603,39.795848,0.0086,0.0086
io,2458304.112247951,A.D. 2018-07-04 14:41:38.22 TDB,2458304.203086255,A.D. 2018-07-04 16:52:26.65 TDB,130.8072,2458304.157667103,4.80802168,39.987097,0.0086,0.0086
io,2458305.882106137,A.D. 2018-07-06 09:10:13.97 TDB,2458305.972965200,A.D. 2018-07-06 11:21:04.19 TDB,130.8371,2458305.927535668,4.83145099,40.181953,0.0086,0.0086
io,2458307.652009837,A.D. 2018-07-08 03:38:53.65 TDB,2458307.742872566,A.D. 2018-07-08 05:49:44.19 TDB,130.8423,2458307.697441202,4.85529187,40.380231,0.0086,0.0086
io,2458309.421879539,A.D. 2018-07-09 22:07:30.39 TDB,2458309.512743280,A.D. 2018-07-10 00:18:21.02 TDB,130.8438,2458309.467311409,4.87951929,40.581724,0.0086,0.0086
io,2458311.191703601,A.D. 2018-07-11 16:36:03.19 TDB,2458311.282576242,A.D. 2018-07-11 18:46:54.59 TDB,130.8566,2458311.237139922,4.90410816,40.786224,0.0086,0.0086
io,2458312.961638461,A.D. 2018-07-13 11:04:45.56 TDB,2458313.052527647,A.D. 2018-07-13 13:15:38.39 TDB,130.8804,2458313.007083054,4.92903620,40.993544,0.0086,0.0086
io,2458314.731578553,A.D. 2018-07-15 05:33:28.39 TDB,2458314.822465901,A.D. 2018-07-15 07:44:21.05 TDB,130.8778,2458314.777022227,4.95427720,41.203467,0.0086,0.0086
