moon,ingress_jd,ingress_cal,egress_jd,egress_cal,duration_min,mid_jd,earth_io_au,light_travel_min
io,2332707.734938852,1674-08-20 05:38:18.72 TDB,2332707.825987614,1674-08-20 07:49:25.33 TDB,131.1102,2332707.780463233,5.56808900,46.308384
io,2332709.504895496,1674-08-22 00:07:02.97 TDB,2332709.595948762,1674-08-22 02:18:09.97 TDB,131.1167,2332709.550422129,5.59408541,46.524590
io,2332711.274794143,1674-08-23 18:35:42.21 TDB,2332711.365847556,1674-08-23 20:46:49.23 TDB,131.1169,2332711.320320849,5.61987020,46.739035
io,2332713.044607903,1674-08-25 13:04:14.12 TDB,2332713.135669482,1674-08-25 15:15:21.84 TDB,131.1287,2332713.090138692,5.64542510,46.951569
io,2332714.814502608,1674-08-27 07:32:53.03 TDB,2332714.905580597,1674-08-27 09:44:02.16 TDB,131.1523,2332714.860041602,5.67073578,47.162071
io,2332716.584394470,1674-08-29 02:01:31.68 TDB,2332716.675473685,1674-08-29 04:12:40.93 TDB,131.1541,2332716.629934078,5.69578469,47.370397
io,2332718.354211230,1674-08-30 20:30:03.85 TDB,2332718.445289141,1674-08-30 22:41:12.98 TDB,131.1522,2332718.399750185,5.72055179,47.576378
io,2332720.123953239,1674-09-01 14:58:29.56 TDB,2332720.215041896,1674-09-01 17:09:39.62 TDB,131.1677,2332720.169497567,5.74501766,47.779855
io,2332721.893820891,1674-09-03 09:27:06.12 TDB,2332721.984931348,1674-09-03 11:38:18.07 TDB,131.1991,2332721.939376120,5.76916797,47.980707
io,2332723.663750123,1674-09-05 03:55:48.01 TDB,2332723.754867794,1674-09-05 06:07:00.58 TDB,131.2094,2332723.709308959,5.79298707,48.178804
io,2332725.433653458,1674-09-06 22:24:27.66 TDB,2332725.524771432,1674-09-07 00:35:40.25 TDB,131.2099,2332725.479212445,5.81645843,48.374010
io,2332727.203487002,1674-09-08 16:53:01.28 TDB,2332727.294613692,1674-09-08 19:04:14.62 TDB,131.2224,2332727.249050347,5.83956674,48.566196
io,2332728.973415532,1674-09-10 11:21:43.10 TDB,2332729.064559018,1674-09-10 13:32:57.90 TDB,131.2466,2332729.018987275,5.86230170,48.755277
io,2332730.743356785,1674-09-12 05:50:26.03 TDB,2332730.834502056,1674-09-12 08:01:40.98 TDB,131.2492,2332730.788929421,5.88465133,48.941153
io,2332732.513218796,1674-09-14 00:19:02.10 TDB,2332732.604358344,1674-09-14 02:30:16.56 TDB,131.2409,2332732.558788570,5.90660184,49.123710
io,2332734.282967971,1674-09-15 18:47:28.43 TDB,2332734.374113285,1674-09-15 20:58:43.39 TDB,131.2493,2332734.328540628,5.92813973,49.302835
io,2332736.052807831,1674-09-17 13:16:02.60 TDB,2332736.143970984,1674-09-17 15:27:19.09 TDB,131.2749,2332736.098389408,5.94925611,49.478454
io,2332737.822700984,1674-09-19 07:44:41.37 TDB,2332737.913871360,1674-09-19 09:55:58.49 TDB,131.2853,2332737.868286172,5.96994035,49.650480
io,2332739.592576237,1674-09-21 02:13:18.59 TDB,2332739.683745864,1674-09-21 04:24:35.64 TDB,131.2843,2332739.638161050,5.99017954,49.818804
io,2332741.362387155,1674-09-22 20:41:50.25 TDB,2332741.453565912,1674-09-22 22:53:08.09 TDB,131.2974,2332741.407976534,6.00995995,49.983313
io,2332743.132313334,1674-09-24 15:10:31.87 TDB,2332743.223509784,1674-09-24 17:21:51.25 TDB,131.3229,2332743.177911559,6.02927150,50.143922
io,2332744.902287806,1674-09-26 09:39:17.67 TDB,2332744.993488914,1674-09-26 11:50:37.44 TDB,131.3296,2332744.947888360,6.04810201,50.300531
io,2332746.672205388,1674-09-28 04:07:58.55 TDB,2332746.763399277,1674-09-28 06:19:17.70 TDB,131.3192,2332746.717802333,6.06643668,50.453015
io,2332748.441993922,1674-09-29 22:36:28.27 TDB,2332748.533190364,1674-09-30 00:47:47.65 TDB,131.3229,2332748.487592143,6.08426001,50.601248
io,2332750.211843589,1674-10-01 17:05:03.29 TDB,2332750.303053260,1674-10-01 19:16:23.80 TDB,131.3419,2332750.257448425,6.10156137,50.745139
io,2332751.981727703,1674-10-03 11:33:41.27 TDB,2332752.072942410,1674-10-03 13:45:02.22 TDB,131.3492,2332752.027335057,6.11833064,50.884604
io,2332753.751580358,1674-10-05 06:02:16.54 TDB,2332753.842790574,1674-10-05 08:13:37.11 TDB,131.3427,2332753.797185466,6.13455743,51.019558
io,2332755.521348527,1674-10-07 00:30:44.51 TDB,2332755.612566256,1674-10-07 02:42:05.72 TDB,131.3535,2332755.566957392,6.15023149,51.149916
io,2332757.291230942,1674-10-08 18:59:22.35 TDB,2332757.382466295,1674-10-08 21:10:45.09 TDB,131.3789,2332757.336848618,6.16534707,51.275628
io,2332759.061194884,1674-10-10 13:28:07.24 TDB,2332759.152438164,1674-10-10 15:39:30.66 TDB,131.3903,2332759.106816524,6.17989811,51.396645
io,2332760.831141986,1674-10-12 07:56:50.67 TDB,2332760.922378615,1674-10-12 10:08:13.51 TDB,131.3807,2332760.876760301,6.19387687,51.512903
io,2332762.600970647,1674-10-14 02:25:23.86 TDB,2332762.692209306,1674-10-14 04:36:46.88 TDB,131.3837,2332762.646589976,6.20727426,51.624326
io,2332764.370852388,1674-10-15 20:54:01.65 TDB,2332764.462101767,1674-10-15 23:05:25.59 TDB,131.3991,2332764.416477078,6.22008466,51.730867
io,2332766.140762055,1674-10-17 15:22:41.84 TDB,2332766.232015039,1674-10-17 17:34:06.10 TDB,131.4043,2332766.186388547,6.23230223,51.832477
io,2332767.910626464,1674-10-19 09:51:18.13 TDB,2332768.001870314,1674-10-19 12:02:41.60 TDB,131.3911,2332767.956248389,6.24391942,51.929094
io,2332769.680371415,1674-10-21 04:19:44.09 TDB,2332769.771618329,1674-10-21 06:31:07.82 TDB,131.3956,2332769.725994872,6.25492689,52.020641
io,2332771.450200845,1674-10-22 22:48:17.35 TDB,2332771.541462495,1674-10-23 00:59:42.36 TDB,131.4168,2332771.495831670,6.26531813,52.107062
io,2332773.220118446,1674-10-24 17:16:58.23 TDB,2332773.311390027,1674-10-24 19:28:24.10 TDB,131.4311,2332773.265754236,6.27508649,52.188303
io,2332774.990050281,1674-10-26 11:45:40.34 TDB,2332775.081316209,1674-10-26 13:57:05.72 TDB,131.4229,2332775.035683245,6.28422371,52.264295
io,2332776.759886045,1674-10-28 06:14:14.15 TDB,2332776.851154535,1674-10-28 08:25:39.75 TDB,131.4266,2332776.805520290,6.29271988,52.334955
io,2332778.529787150,1674-10-30 00:42:53.61 TDB,2332778.621066050,1674-10-30 02:54:20.11 TDB,131.4416,2332778.575426600,6.30056849,52.400230
io,2332780.299732997,1674-10-31 19:11:36.93 TDB,2332780.391016735,1674-10-31 21:23:03.85 TDB,131.4486,2332780.345374865,6.30776493,52.460081
io,2332782.069640065,1674-11-02 13:40:16.90 TDB,2332782.160912190,1674-11-02 15:51:42.81 TDB,131.4319,2332782.115276127,6.31430483,52.514472
io,2332783.839401225,1674-11-04 08:08:44.27 TDB,2332783.930671684,1674-11-04 10:20:10.03 TDB,131.4295,2332783.885036454,6.32018310,52.563360
io,2332785.609205373,1674-11-06 02:37:15.34 TDB,2332785.700485269,1674-11-06 04:48:41.93 TDB,131.4431,2332785.654845321,6.32539753,52.606727
io,2332787.379078965,1674-11-07 21:05:52.42 TDB,2332787.470367915,1674-11-07 23:17:19.79 TDB,131.4561,2332787.424723440,6.32994740,52.644567
io,2332789.148971264,1674-11-09 15:34:31.12 TDB,2332789.240254118,1674-11-09 17:45:57.96 TDB,131.4473,2332789.194612691,6.33383138,52.676869
io,2332790.918773976,1674-11-11 10:03:02.07 TDB,2332791.010059535,1674-11-11 12:14:29.14 TDB,131.4512,2332790.964416755,6.33704643,52.703608
io,2332792.688653613,1674-11-13 04:31:39.67 TDB,2332792.779949624,1674-11-13 06:43:07.65 TDB,131.4663,2332792.734301618,6.33959112,52.724772
io,2332794.458610271,1674-11-14 23:00:23.93 TDB,2332794.549914220,1674-11-15 01:11:52.59 TDB,131.4777,2332794.504262245,6.34146517,52.740358
io,2332796.228560269,1674-11-16 17:29:07.61 TDB,2332796.319853215,1674-11-16 19:40:35.32 TDB,131.4618,2332796.274206742,6.34266725,52.750355
io,2332797.998363213,1674-11-18 11:57:38.58 TDB,2332798.089652315,1674-11-18 14:09:05.96 TDB,131.4563,2332798.044007764,6.34319357,52.754732
io,2332799.768179519,1674-11-20 06:26:10.71 TDB,2332799.859473314,1674-11-20 08:37:38.49 TDB,131.4631,2332799.813826417,6.34304101,52.753463
io,2332801.538042025,1674-11-22 00:54:46.83 TDB,2332801.629342745,1674-11-22 03:06:15.21 TDB,131.4730,2332801.583692385,6.34220780,52.746534
io,2332803.307910245,1674-11-23 19:23:23.45 TDB,2332803.399201927,1674-11-23 21:34:51.05 TDB,131.4600,2332803.353556086,6.34069195,52.733927
io,2332805.077670495,1674-11-25 13:51:50.73 TDB,2332805.168962845,1674-11-25 16:03:18.39 TDB,131.4610,2332805.123316670,6.33849006,52.715614
io,2332806.847494134,1674-11-27 08:20:23.49 TDB,2332806.938795767,1674-11-27 10:31:51.95 TDB,131.4744,2332806.893144950,6.33560046,52.691582
io,2332808.617416555,1674-11-29 02:49:04.79 TDB,2332808.708729513,1674-11-29 05:00:34.23 TDB,131.4907,2332808.663073034,6.33202461,52.661843
io,2332810.387375546,1674-11-30 21:17:49.25 TDB,2332810.478679487,1674-11-30 23:29:17.91 TDB,131.4777,2332810.433027517,6.32776531,52.626419
io,2332812.157211130,1674-12-02 15:46:23.04 TDB,2332812.248511819,1674-12-02 17:57:51.42 TDB,131.4730,2332812.202861475,6.32282434,52.585327
io,2332813.927054562,1674-12-04 10:14:57.51 TDB,2332814.018357760,1674-12-04 12:26:26.11 TDB,131.4766,2332813.972706161,6.31720406,52.538584
io,2332815.696937736,1674-12-06 04:43:35.42 TDB,2332815.788247624,1674-12-06 06:55:04.59 TDB,131.4862,2332815.742592680,6.31090903,52.486230
io,2332817.466818933,1674-12-07 23:12:13.16 TDB,2332817.558116625,1674-12-08 01:23:41.28 TDB,131.4687,2332817.512467779,6.30394429,52.428306
io,2332819.236564705,1674-12-09 17:40:39.19 TDB,2332819.327859101,1674-12-09 19:52:07.03 TDB,131.4639,2332819.282211903,6.29631326,52.364841
io,2332821.006335412,1674-12-11 12:09:07.38 TDB,2332821.097635015,1674-12-11 14:20:35.67 TDB,131.4714,2332821.051985214,6.28801899,52.295859
io,2332822.776197809,1674-12-13 06:37:43.49 TDB,2332822.867510700,1674-12-13 08:49:12.92 TDB,131.4906,2332822.821854254,6.27906650,52.221404
io,2332824.546122982,1674-12-15 01:06:25.03 TDB,2332824.637428651,1674-12-15 03:17:53.84 TDB,131.4802,2332824.591775817,6.26946125,52.141519
io,2332826.315952860,1674-12-16 19:34:58.33 TDB,2332826.407256818,1674-12-16 21:46:26.99 TDB,131.4777,2332826.361604839,6.25920653,52.056233
io,2332828.085802523,1674-12-18 14:03:33.34 TDB,2332828.177108668,1674-12-18 16:15:02.19 TDB,131.4808,2332828.131455596,6.24830423,51.965562
io,2332829.855708967,1674-12-20 08:32:13.25 TDB,2332829.947024514,1674-12-20 10:43:42.92 TDB,131.4944,2332829.901366740,6.23675802,51.869535
io,2332831.625628036,1674-12-22 03:00:54.26 TDB,2332831.716930762,1674-12-22 05:12:22.82 TDB,131.4759,2332831.671279399,6.22457272,51.768193
io,2332833.395398713,1674-12-23 21:29:22.45 TDB,2332833.486695141,1674-12-23 23:40:50.46 TDB,131.4669,2332833.441046927,6.21175233,51.661569
io,2332835.165151404,1674-12-25 15:57:49.08 TDB,2332835.256447559,1674-12-25 18:09:17.07 TDB,131.4665,2332835.210799482,6.19830051,51.549693
io,2332836.934968277,1674-12-27 10:26:21.26 TDB,2332837.026277049,1674-12-27 12:37:50.34 TDB,131.4846,2332836.980622663,6.18422415,51.432624
io,2332838.704846134,1674-12-29 04:54:58.71 TDB,2332838.796147478,1674-12-29 07:06:27.14 TDB,131.4739,2332838.750496806,6.16953272,51.310439
io,2332840.474636125,1674-12-30 23:23:28.56 TDB,2332840.565936689,1674-12-31 01:34:56.93 TDB,131.4728,2332840.520286407,6.15423547,51.183216
io,2332842.244450199,1675-01-01 17:52:00.50 TDB,2332842.335752973,1675-01-01 20:03:29.06 TDB,131.4760,2332842.290101586,6.13834048,51.051021
io,2332844.014348480,1675-01-03 12:20:39.71 TDB,2332844.105664631,1675-01-03 14:32:09.42 TDB,131.4953,2332844.060006555,6.12185805,50.913941
io,2332845.784295946,1675-01-05 06:49:23.17 TDB,2332845.875601482,1675-01-05 09:00:51.97 TDB,131.4800,2332845.829948714,6.10480027,50.772076
io,2332847.554109568,1675-01-07 01:17:55.07 TDB,2332847.645408751,1675-01-07 03:29:23.32 TDB,131.4708,2332847.599759160,6.08717821,50.625517
io,2332849.323879892,1675-01-08 19:46:23.22 TDB,2332849.415175172,1675-01-08 21:57:51.13 TDB,131.4652,2332849.369527532,6.06900056,50.474339
io,2332851.093689457,1675-01-10 14:14:54.77 TDB,2332851.184996108,1675-01-10 16:26:23.66 TDB,131.4816,2332851.139342782,6.05027741,50.318623
io,2332852.863544363,1675-01-12 08:43:30.23 TDB,2332852.954841467,1675-01-12 10:54:58.30 TDB,131.4678,2332852.909192915,6.03102022,50.158466
io,2332854.633296824,1675-01-14 03:11:56.85 TDB,2332854.724591622,1675-01-14 05:23:24.72 TDB,131.4645,2332854.678944223,6.01123918,49.993952
io,2332856.403050933,1675-01-15 21:40:23.60 TDB,2332856.494346804,1675-01-15 23:51:51.56 TDB,131.4661,2332856.448698869,5.99094152,49.825141
io,2332858.172899639,1675-01-17 16:08:58.53 TDB,2332858.264212467,1675-01-17 18:20:27.96 TDB,131.4905,2332858.218556053,5.97013604,49.652107
io,2332859.942835981,1675-01-19 10:37:41.03 TDB,2332860.034141470,1675-01-19 12:49:09.82 TDB,131.4799,2332859.988488725,5.94883438,49.474947
io,2332861.712674441,1675-01-21 05:06:15.07 TDB,2332861.803975711,1675-01-21 07:17:43.50 TDB,131.4738,2332861.758325076,5.92704882,49.293762
io,2332863.482469848,1675-01-22 23:34:45.39 TDB,2332863.573766717,1675-01-23 01:46:13.44 TDB,131.4675,2332863.528118283,5.90478991,49.108640
io,2332865.252300382,1675-01-24 18:03:18.75 TDB,2332865.343609468,1675-01-24 20:14:47.86 TDB,131.4851,2332865.297954925,5.88207037,48.919688
io,2332867.022169921,1675-01-26 12:31:55.48 TDB,2332867.113468251,1675-01-26 14:43:23.66 TDB,131.4696,2332867.067819086,5.85890612,48.727036
io,2332868.791919610,1675-01-28 07:00:21.85 TDB,2332868.883212843,1675-01-28 09:11:49.59 TDB,131.4623,2332868.837566226,5.83531364,48.530824
io,2332870.561629400,1675-01-30 01:28:44.78 TDB,2332870.652920200,1675-01-30 03:40:12.31 TDB,131.4588,2332870.607274800,5.81130683,48.331165
io,2332872.331415501,1675-01-31 19:57:14.30 TDB,2332872.422724558,1675-01-31 22:08:43.40 TDB,131.4850,2332872.377070029,5.78690077,48.128186
io,2332874.101303621,1675-02-02 14:25:52.63 TDB,2332874.192608217,1675-02-02 16:37:21.35 TDB,131.4786,2332874.146955919,5.76211348,47.922037
io,2332875.871126059,1675-02-04 08:54:25.29 TDB,2332875.962429137,1675-02-04 11:05:53.88 TDB,131.4764,2332875.916777599,5.73696340,47.712870
io,2332877.640919470,1675-02-06 03:22:55.44 TDB,2332877.732219289,1675-02-06 05:34:23.75 TDB,131.4717,2332877.686569380,5.71146582,47.500813
io,2332879.410765898,1675-02-07 21:51:30.17 TDB,2332879.502081146,1675-02-08 00:02:59.81 TDB,131.4940,2332879.456423522,5.68563626,47.285995
io,2332881.180668097,1675-02-09 16:20:09.72 TDB,2332881.271974348,1675-02-09 18:31:38.58 TDB,131.4810,2332881.226321222,5.65949234,47.068563
io,2332882.950451779,1675-02-11 10:48:39.03 TDB,2332883.041751998,1675-02-11 13:00:07.37 TDB,131.4723,2332882.996101888,5.63305122,46.848658
io,2332884.720157851,1675-02-13 05:17:01.64 TDB,2332884.811451801,1675-02-13 07:28:29.44 TDB,131.4633,2332884.765804826,5.60632612,46.626393
io,2332886.489906911,1675-02-14 23:45:27.96 TDB,2332886.581217931,1675-02-15 01:56:57.23 TDB,131.4879,2332886.535562421,5.57933029,46.401875
io,2332888.259745670,1675-02-16 18:14:02.03 TDB,2332888.351052833,1675-02-16 20:25:30.96 TDB,131.4823,2332888.305399251,5.55208085,46.175248
io,2332890.029526250,1675-02-18 12:42:31.07 TDB,2332890.120833673,1675-02-18 14:54:00.03 TDB,131.4827,2332890.075179962,5.52459692,45.946672
io,2332891.799278835,1675-02-20 07:10:57.69 TDB,2332891.890584236,1675-02-20 09:22:26.48 TDB,131.4798,2332891.844931535,5.49689585,45.716289
io,2332893.569105411,1675-02-22 01:39:30.71 TDB,2332893.660429997,1675-02-22 03:51:01.15 TDB,131.5074,2332893.614767704,5.46899586,45.484252
io,2332895.339022564,1675-02-23 20:08:11.55 TDB,2332895.430342203,1675-02-23 22:19:41.57 TDB,131.5003,2332895.384682383,5.44091921,45.250745
io,2332897.108849416,1675-02-25 14:36:44.59 TDB,2332897.200165237,1675-02-25 16:48:14.28 TDB,131.4948,2332897.154507326,5.41268950,45.015966
io,2332898.878584170,1675-02-27 09:05:09.67 TDB,2332898.969892378,1675-02-27 11:16:38.70 TDB,131.4838,2332898.924238274,5.38432742,44.780086
io,2332900.648336712,1675-03-01 03:33:36.29 TDB,2332900.739660916,1675-03-01 05:45:06.70 TDB,131.5069,2332900.693998814,5.35585279,44.543269
io,2332902.418158612,1675-03-02 22:02:08.90 TDB,2332902.509478261,1675-03-03 00:13:38.92 TDB,131.5003,2332902.463818436,5.32728870,44.305709
io,2332904.187910771,1675-03-04 16:30:35.49 TDB,2332904.279230120,1675-03-04 18:42:05.48 TDB,131.4999,2332904.233570445,5.29865907,44.067604
io,2332905.957610490,1675-03-06 10:58:57.55 TDB,2332906.048927475,1675-03-06 13:10:27.33 TDB,131.4965,2332906.003268982,5.26998481,43.829127
io,2332907.727381971,1675-03-08 05:27:25.80 TDB,2332907.818720891,1675-03-08 07:38:57.48 TDB,131.5280,2332907.773051431,5.24128541,43.590442
io,2332909.497272593,1675-03-09 23:56:04.35 TDB,2332909.588611290,1675-03-10 02:07:36.02 TDB,131.5277,2332909.542941942,5.21258336,43.351734
io,2332911.267116396,1675-03-11 18:24:38.86 TDB,2332911.358455096,1675-03-11 20:36:10.52 TDB,131.5277,2332911.312785746,5.18390155,43.113195
io,2332913.036879569,1675-03-13 12:53:06.39 TDB,2332913.128212318,1675-03-13 15:04:37.54 TDB,131.5192,2332913.082545944,5.15525955,42.874986
io,2332914.806657997,1675-03-15 07:21:35.25 TDB,2332914.898007818,1675-03-15 09:33:07.88 TDB,131.5437,2332914.852332908,5.12667536,42.637259
io,2332916.576499596,1675-03-17 01:50:09.57 TDB,2332916.667845935,1675-03-17 04:01:41.89 TDB,131.5387,2332916.622172765,5.09817123,42.400197
io,2332918.346262494,1675-03-18 20:18:37.08 TDB,2332918.437607385,1675-03-18 22:30:09.28 TDB,131.5366,2332918.391934940,5.06977161,42.164005
io,2332920.115936274,1675-03-20 14:46:56.89 TDB,2332920.207276599,1675-03-20 16:58:28.70 TDB,131.5301,2332920.161606437,5.04149947,41.928873
io,2332921.885652368,1675-03-22 09:15:20.36 TDB,2332921.977014432,1675-03-22 11:26:54.05 TDB,131.5614,2332921.931333400,5.01337679,41.694983
io,2332923.655488460,1675-03-24 03:43:54.20 TDB,2332923.746854274,1675-03-24 05:55:28.21 TDB,131.5668,2332923.701171367,4.98542973,41.462555
io,2332925.425308862,1675-03-25 22:12:26.69 TDB,2332925.516678481,1675-03-26 00:24:01.02 TDB,131.5723,2332925.470993672,4.95768618,41.231819
io,2332927.195068614,1675-03-27 16:40:53.93 TDB,2332927.286435223,1675-03-27 18:52:28.00 TDB,131.5679,2332927.240751918,4.93017197,41.002990
io,2332928.964859754,1675-03-29 11:09:23.88 TDB,2332929.056246071,1675-03-29 13:20:59.66 TDB,131.5963,2332929.010552912,4.90291083,40.776266
io,2332930.734731649,1675-03-31 05:38:00.81 TDB,2332930.826118658,1675-03-31 07:49:36.65 TDB,131.5973,2332930.780425154,4.87592959,40.551870
io,2332932.504537202,1675-04-02 00:06:32.01 TDB,2332932.595923799,1675-04-02 02:18:07.82 TDB,131.5967,2332932.550230500,4.84925567,40.330030
io,2332934.274228335,1675-04-03 18:34:53.33 TDB,2332934.365608811,1675-04-03 20:46:28.60 TDB,131.5879,2332934.319918573,4.82291363,40.110950
io,2332936.043923166,1675-04-05 13:03:14.96 TDB,2332936.135323052,1675-04-05 15:14:51.91 TDB,131.6158,2332936.089623109,4.79692489,39.894808
io,2332937.813716200,1675-04-07 07:31:45.08 TDB,2332937.905121456,1675-04-07 09:43:22.49 TDB,131.6236,2332937.859418828,4.77131334,39.681803
io,2332939.583497380,1675-04-09 02:00:14.17 TDB,2332939.674908608,1675-04-09 04:11:52.10 TDB,131.6322,2332939.629202994,4.74610318,39.472137
io,2332941.353220223,1675-04-10 20:28:38.23 TDB,2332941.444631089,1675-04-10 22:40:16.13 TDB,131.6316,2332941.398925656,4.72131631,39.265990
io,2332943.122985696,1675-04-12 14:57:05.96 TDB,2332943.214418970,1675-04-12 17:08:45.80 TDB,131.6639,2332943.168702333,4.69697251,39.063529
io,2332944.892863324,1675-04-14 09:25:43.39 TDB,2332944.984302974,1675-04-14 11:37:23.78 TDB,131.6731,2332944.938583149,4.67309587,38.864953
io,2332946.662711003,1675-04-16 03:54:18.23 TDB,2332946.754154086,1675-04-16 06:05:58.91 TDB,131.6780,2332946.708432544,4.64971246,38.670479
io,2332948.432445946,1675-04-17 22:22:43.33 TDB,2332948.523883970,1675-04-18 00:34:23.58 TDB,131.6708,2332948.478164958,4.62684724,38.480315
io,2332950.202159076,1675-04-19 16:51:06.54 TDB,2332950.293615276,1675-04-19 19:02:48.36 TDB,131.6969,2332950.247887176,4.60452271,38.294648
io,2332951.971947915,1675-04-21 11:19:36.30 TDB,2332952.063410135,1675-04-21 13:31:18.64 TDB,131.7056,2332952.017679025,4.58276447,38.113690
io,2332953.741712912,1675-04-23 05:48:04.00 TDB,2332953.833181249,1675-04-23 07:59:46.86 TDB,131.7144,2332953.787447080,4.56159869,37.937660
io,2332955.511398966,1675-04-25 00:16:24.87 TDB,2332955.602867167,1675-04-25 02:28:07.72 TDB,131.7142,2332955.557133066,4.54104976,37.766759
io,2332957.281111601,1675-04-26 18:44:48.04 TDB,2332957.372603894,1675-04-26 20:56:32.98 TDB,131.7489,2332957.326857748,4.52113902,37.601167
io,2332959.050954828,1675-04-28 13:13:22.50 TDB,2332959.142458858,1675-04-28 15:25:08.45 TDB,131.7658,2332959.096706843,4.50189042,37.441081
io,2332960.820811472,1675-04-30 07:41:58.11 TDB,2332960.912324019,1675-04-30 09:53:44.80 TDB,131.7781,2332960.866567746,4.48332761,37.286699
io,2332962.590581147,1675-05-02 02:10:26.21 TDB,2332962.682091547,1675-05-02 04:22:12.71 TDB,131.7750,2332962.636336347,4.46547176,37.138196
io,2332964.360327131,1675-05-03 20:38:52.26 TDB,2332964.451857298,1675-05-03 22:50:40.47 TDB,131.8034,2332964.406092214,4.44833993,36.995715
io,2332966.130145195,1675-05-05 15:07:24.54 TDB,2332966.221683608,1675-05-05 17:19:13.46 TDB,131.8153,2332966.175914402,4.43195073,36.859410
io,2332967.899934710,1675-05-07 09:35:54.36 TDB,2332967.991479885,1675-05-07 11:47:43.86 TDB,131.8251,2332967.945707297,4.41632168,36.729427
io,2332969.669618980,1675-05-09 04:04:15.08 TDB,2332969.761162111,1675-05-09 06:16:04.41 TDB,131.8221,2332969.715390545,4.40146832,36.605896
io,2332971.439290554,1675-05-10 22:32:34.70 TDB,2332971.530857042,1675-05-11 00:44:26.05 TDB,131.8557,2332971.485073798,4.38740357,36.488923
io,2332973.209082162,1675-05-12 17:01:04.70 TDB,2332973.300663661,1675-05-12 19:12:57.34 TDB,131.8774,2332973.254872912,4.37414409,36.378647
io,2332974.978910743,1675-05-14 11:29:37.89 TDB,2332975.070505707,1675-05-14 13:41:31.69 TDB,131.8967,2332975.024708225,4.36170719,36.275213
io,2332976.748679027,1675-05-16 05:58:05.87 TDB,2332976.840274803,1675-05-16 08:09:59.74 TDB,131.8979,2332976.794476915,4.35010927,36.178756
io,2332978.518437121,1675-05-18 00:26:32.97 TDB,2332978.610055817,1675-05-18 02:38:28.82 TDB,131.9309,2332978.564246469,4.33936379,36.089388
io,2332980.288286226,1675-05-19 18:55:07.93 TDB,2332980.379917506,1675-05-19 21:07:04.87 TDB,131.9490,2332980.334101866,4.32948631,36.007240
io,2332982.058125438,1675-05-21 13:23:42.04 TDB,2332982.149766780,1675-05-21 15:35:39.85 TDB,131.9635,2332982.103946109,4.32049108,35.932429
io,2332983.827849246,1675-05-23 07:52:06.17 TDB,2332983.919487432,1675-05-23 10:04:03.71 TDB,131.9590,2332983.873668339,4.31239001,35.865054
io,2332985.597520390,1675-05-25 02:20:25.76 TDB,2332985.689180174,1675-05-25 04:32:25.17 TDB,131.9901,2332985.643350282,4.30519136,35.805185
io,2332987.367282340,1675-05-26 20:48:53.19 TDB,2332987.458957596,1675-05-26 23:00:53.94 TDB,132.0124,2332987.413119968,4.29890506,35.752903
io,2332989.137078208,1675-05-28 15:17:23.56 TDB,2332989.228769733,1675-05-28 17:29:25.70 TDB,132.0358,2332989.182923971,4.29353903,35.708275
io,2332990.906817154,1675-05-30 09:45:49.00 TDB,2332990.998511328,1675-05-30 11:57:51.38 TDB,132.0396,2332990.952664241,4.28909849,35.671344
io,2332992.676549604,1675-06-01 04:14:13.89 TDB,2332992.768269713,1675-06-01 06:26:18.50 TDB,132.0770,2332992.722409658,4.28558475,35.642122
io,2332994.446398219,1675-06-02 22:42:48.81 TDB,2332994.538135723,1675-06-03 00:54:54.93 TDB,132.1020,2332994.492266971,4.28300054,35.620629
io,2332996.216277157,1675-06-04 17:11:26.35 TDB,2332996.308030045,1675-06-04 19:23:33.80 TDB,132.1242,2332996.262153601,4.28134644,35.606873
io,2332997.986056894,1675-06-06 11:39:55.32 TDB,2332998.077808065,1675-06-06 13:52:02.62 TDB,132.1217,2332998.031932479,4.28062090,35.600838
io,2332999.755764573,1675-06-08 06:08:18.06 TDB,2332999.847537206,1675-06-08 08:20:27.21 TDB,132.1526,2332999.801650890,4.28082016,35.602496
io,2333001.525537880,1675-06-10 00:36:46.47 TDB,2333001.617325975,1675-06-10 02:48:56.96 TDB,132.1749,2333001.571431927,4.28194379,35.611841
io,2333003.295332354,1675-06-11 19:05:16.72 TDB,2333003.387137429,1675-06-11 21:17:28.67 TDB,132.1993,2333003.341234892,4.28399053,35.628863
io,2333005.065051395,1675-06-13 13:33:40.44 TDB,2333005.156858387,1675-06-13 15:45:52.56 TDB,132.2021,2333005.110954891,4.28695763,35.653539
io,2333006.834741758,1675-06-15 08:02:01.69 TDB,2333006.926575892,1675-06-15 10:14:16.16 TDB,132.2412,2333006.880658825,4.29083985,35.685827
io,2333008.604552283,1675-06-17 02:30:33.32 TDB,2333008.696407791,1675-06-17 04:42:49.63 TDB,132.2719,2333008.650480037,4.29563433,35.725701
io,2333010.374433090,1675-06-18 20:59:11.02 TDB,2333010.466309420,1675-06-18 23:11:29.13 TDB,132.3019,2333010.420371255,4.30133585,35.773119
io,2333012.144248667,1675-06-20 15:27:43.08 TDB,2333012.236126168,1675-06-20 17:40:01.30 TDB,132.3036,2333012.190187418,4.30793640,35.828015
io,2333013.913999145,1675-06-22 09:56:09.53 TDB,2333014.005900226,1675-06-22 12:08:29.78 TDB,132.3376,2333013.959949685,4.31542478,35.890294
